bet_id,user_id,bet_type,sport,odds,is_win,stake,gain,GGR
bet_00408,1729,single,Ice Hockey,1.1,True,125.1,137.61,-12.51
bet_00409,156,single,Football,8.48,False,8.8,0.0,8.8
bet_00410,1516,single,Table Tennis,9.81,False,160.75,0.0,160.75
bet_00411,1613,single,Football,5.47,False,60.75,0.0,60.75
bet_00412,1178,multiple,Snooker,9.71,False,53.35,0.0,53.35
bet_00413,3559,multiple,Tennis,4.56,False,277.15,0.0,277.15
bet_00414,1235,multiple,Football,1.11,False,1.15,0.0,1.15
bet_00415,285,single,Basketball,2.82,True,335.75,946.82,-611.07
bet_00416,351,single,Football,8.54,False,17.05,0.0,17.05
bet_00417,4390,single,Badminton,6.81,False,22.6,0.0,22.6
bet_00418,1424,multiple,Basketball,1.42,False,18.0,0.0,18.0
bet_00419,360,single,Tennis,2.43,True,55.55,134.99,-79.44
bet_00420,1657,single,Ice Hockey,5.99,False,7.35,0.0,7.35
bet_00421,2809,single,Football,1.1,True,2.2,2.42,-0.22
bet_00422,7,single,Football,1.15,False,13.5,0.0,13.5
bet_00423,901,single,Football,1.15,True,63.95,73.54,-9.59
bet_00424,2630,single,Football,1.47,False,8.0,0.0,8.0
bet_00425,3628,multiple,Football,9.36,False,24.1,0.0,24.1
bet_00426,2817,multiple,Football,1.11,False,5.35,0.0,5.35
bet_00427,3218,single,Football,4.08,False,276.75,0.0,276.75
bet_00428,686,multiple,Football,10.59,False,10.95,0.0,10.95
bet_00429,2509,single,Formula 1,1.66,False,350.25,0.0,350.25
bet_00430,710,single,Football,4.54,False,23.7,0.0,23.7
bet_00431,2854,multiple,Football,8.26,False,263.8,0.0,263.8
bet_00432,301,multiple,Handball,2.39,True,43.95,105.04,-61.09
bet_00433,952,single,Football,12.0,False,94.0,0.0,94.0
bet_00434,66,multiple,Handball,18.24,False,11.35,0.0,11.35
bet_00435,1320,multiple,Football,8.21,False,19.2,0.0,19.2
bet_00436,3828,multiple,Football,1.33,True,121.25,161.26,-40.01
bet_00437,3880,multiple,Football,6.06,False,7.3,0.0,7.3
bet_00438,2949,single,Football,9.26,False,218.65,0.0,218.65
bet_00439,578,single,Football,9.96,False,67.65,0.0,67.65
bet_00440,15,single,Football,1.1,True,221.45,243.6,-22.15
bet_00441,1168,single,Football,6.84,True,234.3,1602.61,-1368.31
bet_00442,675,single,Football,1.19,True,269.0,320.11,-51.11
bet_00443,143,single,Tennis,1.1,False,77.6,0.0,77.6
bet_00444,1626,multiple,Rugby,1.11,True,240.1,266.51,-26.41
bet_00445,395,multiple,Volleyball,5.72,False,6.05,0.0,6.05
bet_00446,2322,multiple,Tennis,1.11,True,204.1,226.55,-22.45
bet_00447,2755,multiple,Football,1.11,True,68.65,76.2,-7.55
bet_00448,2794,single,Tennis,2.84,False,52.45,0.0,52.45
bet_00449,2553,single,Football,1.1,True,31.85,35.04,-3.19
bet_00450,3635,single,Handball,1.97,False,196.3,0.0,196.3
bet_00451,2336,multiple,Snooker,11.8,False,5.5,0.0,5.5
bet_00452,1125,multiple,Football,1.11,True,138.2,153.4,-15.2
bet_00453,61,single,Football,1.1,True,81.85,90.04,-8.19
bet_00454,4227,multiple,Football,2.06,False,233.25,0.0,233.25
bet_00455,1049,multiple,Basketball,1.11,True,124.5,138.2,-13.7
bet_00456,17,single,Football,2.06,True,13.8,28.43,-14.63
bet_00457,3975,single,Football,12.0,False,190.45,0.0,190.45
bet_00458,578,multiple,Football,4.17,True,68.3,284.81,-216.51
bet_00459,1581,single,Football,1.76,False,91.1,0.0,91.1
bet_00460,2940,single,Tennis,9.33,False,13.45,0.0,13.45
bet_00461,4646,single,Table Tennis,2.7,False,228.35,0.0,228.35
bet_00462,3253,single,Tennis,1.1,True,89.95,98.94,-8.99
bet_00463,660,single,Rugby,1.17,False,75.3,0.0,75.3
bet_00464,1871,multiple,Tennis,18.49,False,47.95,0.0,47.95
bet_00465,2724,multiple,Volleyball,3.58,True,67.8,242.72,-174.92
bet_00466,4470,single,Basketball,4.53,False,353.75,0.0,353.75
bet_00467,2738,multiple,Football,8.51,False,95.35,0.0,95.35
bet_00468,1877,single,Rugby,1.85,False,183.3,0.0,183.3
bet_00469,502,single,Football,1.1,False,115.05,0.0,115.05
bet_00470,1779,multiple,Baseball,2.44,False,55.35,0.0,55.35
bet_00471,693,multiple,Football,40.8,False,55.25,0.0,55.25
bet_00472,2437,multiple,Rugby,1.11,True,68.9,76.48,-7.58
bet_00473,771,multiple,Volleyball,10.76,False,8.85,0.0,8.85
bet_00474,4786,single,Football,3.6,False,249.95,0.0,249.95
bet_00475,4668,single,Tennis,4.12,False,21.35,0.0,21.35
bet_00476,3178,single,Tennis,1.64,True,168.4,276.18,-107.78
bet_00477,2630,single,Tennis,8.92,False,16.25,0.0,16.25
bet_00478,3197,single,Football,1.1,False,276.8,0.0,276.8
bet_00479,4834,single,Handball,3.86,False,227.95,0.0,227.95
bet_00480,4364,multiple,Tennis,1.11,True,212.4,235.76,-23.36
bet_00481,1129,single,Rugby,1.1,True,60.95,67.04,-6.09
bet_00482,4443,multiple,Football,9.25,False,3.8,0.0,3.8
bet_00483,2326,single,Tennis,5.62,True,247.85,1392.92,-1145.07
bet_00484,4496,multiple,Football,1.11,True,99.65,110.61,-10.96
bet_00485,2041,multiple,Tennis,1.11,True,170.4,189.14,-18.74
bet_00486,160,single,Football,1.1,True,111.65,122.82,-11.17
bet_00487,924,single,Football,1.1,False,84.95,0.0,84.95
bet_00488,4233,single,Football,4.29,False,7.8,0.0,7.8
bet_00489,2365,single,Snooker,1.57,True,256.55,402.78,-146.23
bet_00490,1293,single,Football,2.26,False,58.9,0.0,58.9
bet_00491,4592,multiple,Football,1.46,True,44.0,64.24,-20.24
bet_00492,3301,single,Basketball,10.71,False,266.35,0.0,266.35
bet_00493,68,single,Football,4.17,False,9.3,0.0,9.3
bet_00494,352,multiple,Rugby,1.11,True,24.0,26.64,-2.64
bet_00495,4665,multiple,Snooker,24.03,False,402.4,0.0,402.4
bet_00496,2496,single,Football,4.59,True,35.95,165.01,-129.06
bet_00497,443,single,Volleyball,1.1,False,52.25,0.0,52.25
bet_00498,2235,multiple,Football,1.11,True,15.95,17.7,-1.75
bet_00499,795,multiple,Basketball,1.17,True,9.5,11.11,-1.61
bet_00500,3559,multiple,Football,4.95,False,396.2,0.0,396.2
bet_00501,2798,multiple,Tennis,1.11,True,50.15,55.67,-5.52
bet_00502,434,multiple,Volleyball,2.38,False,20.1,0.0,20.1
bet_00503,186,multiple,Football,2.57,False,94.85,0.0,94.85
bet_00504,3451,single,Table Tennis,4.6,False,101.6,0.0,101.6
bet_00505,203,single,Football,5.11,False,186.3,0.0,186.3
bet_00506,4465,single,Football,4.79,False,417.95,0.0,417.95
bet_00507,1111,single,Football,1.1,True,127.8,140.58,-12.78
bet_00508,849,multiple,Tennis,1.11,True,204.65,227.16,-22.51
bet_00509,4600,multiple,Football,3.6,False,159.4,0.0,159.4
bet_00510,535,single,Baseball,2.99,False,139.95,0.0,139.95
bet_00511,1372,single,Football,3.69,False,192.75,0.0,192.75
bet_00512,1135,single,Basketball,1.1,True,63.95,70.35,-6.4
bet_00513,3828,multiple,Volleyball,6.46,False,119.65,0.0,119.65
bet_00514,1165,single,Tennis,3.32,True,20.4,67.73,-47.33
bet_00515,2544,single,Basketball,1.1,True,236.15,259.77,-23.62
bet_00516,3321,single,Tennis,1.28,True,20.45,26.18,-5.73
bet_00517,628,single,Basketball,4.97,True,69.3,344.42,-275.12
bet_00518,626,single,Volleyball,2.68,False,80.55,0.0,80.55
bet_00519,462,single,Tennis,1.1,True,9.05,9.96,-0.91
bet_00520,1716,single,Football,7.38,False,378.2,0.0,378.2
bet_00521,2908,single,Basketball,4.68,False,23.0,0.0,23.0
bet_00522,2129,single,Football,1.1,True,17.5,19.25,-1.75
bet_00523,1608,multiple,Football,5.43,False,215.45,0.0,215.45
bet_00524,122,single,Football,2.24,False,2.7,0.0,2.7
bet_00525,4138,single,Table Tennis,4.72,False,314.6,0.0,314.6
bet_00526,3612,multiple,Football,1.11,True,116.2,128.98,-12.78
bet_00527,3737,multiple,Football,1.11,True,2.4,2.66,-0.26
bet_00528,3354,multiple,Tennis,2.2,True,9.8,21.56,-11.76
bet_00529,57,single,Football,1.58,False,103.6,0.0,103.6
bet_00530,2064,multiple,Football,2.84,False,114.2,0.0,114.2
bet_00531,1332,single,Basketball,2.55,False,23.35,0.0,23.35
bet_00532,3848,single,Football,3.9,False,9.35,0.0,9.35
bet_00533,2231,single,Tennis,1.1,True,14.15,15.57,-1.42
bet_00534,776,single,Volleyball,2.78,False,61.8,0.0,61.8
bet_00535,515,multiple,Football,2.85,False,66.95,0.0,66.95
bet_00536,2057,multiple,Baseball,1.43,False,916.0,0.0,916.0
bet_00537,961,single,Football,5.86,True,6.05,35.45,-29.4
bet_00538,2435,single,Football,1.1,True,108.8,119.68,-10.88
bet_00539,119,single,Snooker,1.59,True,289.25,459.91,-170.66
bet_00540,4606,multiple,Football,1.11,True,46.5,51.62,-5.12
bet_00541,60,single,Football,9.89,False,22.55,0.0,22.55
bet_00542,2475,multiple,Tennis,6.3,False,75.1,0.0,75.1
bet_00543,2985,single,Volleyball,1.1,False,953.65,0.0,953.65
bet_00544,1498,single,Volleyball,3.45,True,173.9,599.96,-426.06
bet_00545,1310,multiple,Football,7.58,False,8.8,0.0,8.8
bet_00546,2855,single,Rugby,9.3,False,163.45,0.0,163.45
bet_00547,4169,single,Tennis,3.01,False,5.2,0.0,5.2
bet_00548,4592,single,Football,1.1,False,62.5,0.0,62.5
bet_00549,837,multiple,Snooker,2.29,False,182.1,0.0,182.1
bet_00550,3116,single,Football,3.66,False,140.0,0.0,140.0
bet_00551,1074,single,Football,3.65,False,2.6,0.0,2.6
bet_00552,658,single,Football,2.83,True,885.9,2507.1,-1621.2
bet_00553,264,multiple,Football,1.31,True,109.75,143.77,-34.02
bet_00554,293,single,Basketball,7.3,False,8.2,0.0,8.2
bet_00555,4208,single,Badminton,1.1,True,37.95,41.74,-3.79
bet_00556,3413,single,Football,1.68,False,18.9,0.0,18.9
bet_00557,615,multiple,Handball,7.09,False,163.15,0.0,163.15
bet_00558,2611,single,Football,6.28,False,162.55,0.0,162.55
bet_00559,4610,multiple,Ice Hockey,5.54,False,95.7,0.0,95.7
bet_00560,2408,single,Basketball,1.15,False,106.1,0.0,106.1
bet_00561,349,single,Football,4.53,False,69.5,0.0,69.5
bet_00562,484,single,Football,1.86,True,240.55,447.42,-206.87
bet_00563,3300,single,Ice Hockey,2.54,True,60.7,154.18,-93.48
bet_00564,3185,multiple,Football,6.55,True,63.0,412.65,-349.65
bet_00565,2508,single,Football,2.44,False,967.9,0.0,967.9
bet_00566,3158,multiple,Table Tennis,6.99,False,6.55,0.0,6.55
bet_00567,3784,multiple,Handball,3.34,False,184.55,0.0,184.55
bet_00568,1289,single,Tennis,2.58,False,105.45,0.0,105.45
bet_00569,1157,multiple,Football,3.45,False,12.85,0.0,12.85
bet_00570,2979,single,Volleyball,1.1,True,8.2,9.02,-0.82
bet_00571,1657,multiple,Football,2.88,True,14.5,41.76,-27.26
bet_00572,3893,single,Football,1.1,False,227.95,0.0,227.95
bet_00573,3706,single,Football,4.93,False,166.1,0.0,166.1
bet_00574,1401,multiple,Football,11.69,False,69.3,0.0,69.3
bet_00575,1195,multiple,Tennis,3.58,True,49.85,178.46,-128.61
bet_00576,1616,single,Baseball,1.1,True,18.75,20.62,-1.87
bet_00577,1638,single,Tennis,1.13,True,149.4,168.82,-19.42
bet_00578,1577,multiple,Football,2.86,False,21.6,0.0,21.6
bet_00579,3251,multiple,Volleyball,1.45,False,638.05,0.0,638.05
bet_00580,1175,single,Basketball,6.15,False,45.1,0.0,45.1
bet_00581,1977,single,Football,4.76,False,104.75,0.0,104.75
bet_00582,4071,single,Football,1.1,True,85.2,93.72,-8.52
bet_00583,2718,multiple,Tennis,2.45,False,220.55,0.0,220.55
bet_00584,2094,multiple,Football,4.2,False,78.15,0.0,78.15
bet_00585,1831,multiple,Football,2.04,True,39.25,80.07,-40.82
bet_00586,986,single,Ice Hockey,1.1,True,9.4,10.34,-0.94
bet_00587,1025,single,Tennis,2.78,False,120.8,0.0,120.8
bet_00588,631,multiple,Basketball,1.11,True,7.05,7.83,-0.78
bet_00589,510,single,Volleyball,8.05,False,62.4,0.0,62.4
bet_00590,287,single,Football,8.82,False,39.05,0.0,39.05
bet_00591,260,single,Football,7.48,False,93.3,0.0,93.3
bet_00592,4202,multiple,Football,11.36,False,8.15,0.0,8.15
bet_00593,1481,single,Football,12.0,True,203.2,2438.4,-2235.2
bet_00594,3276,multiple,Football,1.11,True,39.25,43.57,-4.32
bet_00595,1339,multiple,Football,9.84,False,245.0,0.0,245.0
bet_00596,3139,single,Football,1.1,True,43.2,47.52,-4.32
bet_00597,1460,single,Football,7.07,False,37.2,0.0,37.2
bet_00598,209,single,Football,3.79,False,143.85,0.0,143.85
bet_00599,3599,multiple,Snooker,1.11,True,217.85,241.81,-23.96
bet_00600,757,multiple,Football,2.77,False,123.75,0.0,123.75
bet_00601,4845,multiple,Football,3.22,False,2.25,0.0,2.25
bet_00602,3124,single,Football,1.1,True,405.95,446.54,-40.59
bet_00603,3907,single,Football,1.14,True,9.4,10.72,-1.32
bet_00604,3435,multiple,Ice Hockey,2.8,False,94.5,0.0,94.5
bet_00605,877,multiple,Tennis,5.91,False,339.8,0.0,339.8
bet_00606,3249,multiple,Football,5.06,False,40.75,0.0,40.75
bet_00607,4697,multiple,Tennis,5.91,True,9.1,53.78,-44.68
bet_00608,3071,single,Football,7.01,False,183.8,0.0,183.8
bet_00609,1443,single,Rugby,4.93,False,4.45,0.0,4.45
bet_00610,4508,single,Handball,1.73,False,88.05,0.0,88.05
bet_00611,3308,multiple,Tennis,10.35,False,226.3,0.0,226.3
bet_00612,2834,single,Tennis,1.42,True,414.65,588.8,-174.15
bet_00613,3211,single,Football,1.25,False,230.1,0.0,230.1
bet_00614,196,multiple,Football,1.11,True,10.9,12.1,-1.2
bet_00615,1781,multiple,Tennis,1.11,True,98.75,109.61,-10.86
bet_00616,3872,single,Football,2.38,False,110.5,0.0,110.5
bet_00617,2668,multiple,Football,1.11,True,235.0,260.85,-25.85
bet_00618,1259,multiple,Football,6.1,False,37.3,0.0,37.3
bet_00619,3759,single,Football,5.53,False,81.8,0.0,81.8
bet_00620,3785,multiple,Snooker,1.11,True,86.15,95.63,-9.48
bet_00621,3899,single,Football,1.1,True,404.1,444.51,-40.41
bet_00622,2220,single,Tennis,7.36,False,198.8,0.0,198.8
bet_00623,262,single,Football,1.1,False,301.7,0.0,301.7
bet_00624,4827,single,Football,6.46,True,493.25,3186.4,-2693.15
bet_00625,839,single,Football,5.67,False,91.9,0.0,91.9
bet_00626,3135,single,Basketball,1.1,True,31.8,34.98,-3.18
bet_00627,4336,single,Tennis,5.22,False,75.1,0.0,75.1
bet_00628,304,single,Football,1.72,True,109.6,188.51,-78.91
bet_00629,3299,multiple,Tennis,1.97,False,14.2,0.0,14.2
bet_00630,3526,multiple,Basketball,3.49,False,24.15,0.0,24.15
bet_00631,4633,single,Handball,1.1,False,36.45,0.0,36.45
bet_00632,310,multiple,Baseball,1.11,True,2.65,2.94,-0.29
bet_00633,1315,single,Football,2.74,False,8.4,0.0,8.4
bet_00634,4733,single,Rugby,2.39,False,96.75,0.0,96.75
bet_00635,494,single,Football,2.86,True,83.65,239.24,-155.59
bet_00636,1632,single,Football,10.36,True,46.6,482.78,-436.18
bet_00637,2990,single,Baseball,1.49,True,207.75,309.55,-101.8
bet_00638,225,single,Football,3.39,False,0.65,0.0,0.65
bet_00639,572,multiple,Tennis,9.51,False,231.8,0.0,231.8
bet_00640,4740,multiple,Football,3.62,False,48.45,0.0,48.45
bet_00641,170,single,Rugby,2.35,True,97.45,229.01,-131.56
bet_00642,2149,single,Football,6.58,False,56.75,0.0,56.75
bet_00643,4686,single,Football,2.77,False,300.85,0.0,300.85
bet_00644,95,single,Ice Hockey,1.1,True,237.35,261.09,-23.74
bet_00645,1913,multiple,Tennis,2.78,False,76.7,0.0,76.7
bet_00646,551,multiple,Snooker,1.11,False,109.3,0.0,109.3
bet_00647,4122,multiple,Football,10.65,False,8.65,0.0,8.65
bet_00648,1784,single,Football,1.1,True,57.8,63.58,-5.78
bet_00649,4651,single,Rugby,9.52,False,5.5,0.0,5.5
bet_00650,1646,single,Football,3.64,False,135.7,0.0,135.7
bet_00651,2274,multiple,Volleyball,3.28,False,0.9,0.0,0.9
bet_00652,1884,single,Tennis,1.1,True,22.4,24.64,-2.24
bet_00653,2778,single,Tennis,7.12,False,25.75,0.0,25.75
bet_00654,3077,single,Baseball,1.68,False,123.35,0.0,123.35
bet_00655,1625,multiple,Tennis,11.44,False,94.4,0.0,94.4
bet_00656,725,multiple,Football,1.11,True,297.75,330.5,-32.75
bet_00657,2223,multiple,Football,5.22,False,199.55,0.0,199.55
bet_00658,3358,single,Tennis,1.1,False,171.9,0.0,171.9
bet_00659,494,single,Tennis,6.25,True,43.35,270.94,-227.59
bet_00660,2631,multiple,Tennis,1.19,True,219.8,261.56,-41.76
bet_00661,2423,multiple,Football,1.11,False,67.4,0.0,67.4
bet_00662,2473,multiple,Tennis,11.53,False,21.6,0.0,21.6
bet_00663,368,multiple,Basketball,1.11,False,153.8,0.0,153.8
bet_00664,4396,single,Football,2.82,False,187.2,0.0,187.2
bet_00665,4514,single,Tennis,2.7,True,305.85,825.8,-519.95
bet_00666,1987,multiple,Football,3.47,True,20.5,71.14,-50.64
bet_00667,2247,multiple,Football,12.27,False,195.4,0.0,195.4
bet_00668,1623,single,Football,4.92,True,3.4,16.73,-13.33
bet_00669,3673,single,Football,1.1,True,165.05,181.56,-16.51
bet_00670,4543,single,Basketball,12.0,False,47.1,0.0,47.1
bet_00671,3573,single,Tennis,1.11,True,23.65,26.25,-2.6
bet_00672,1178,single,Tennis,1.1,False,98.6,0.0,98.6
bet_00673,1968,multiple,Handball,11.39,False,13.8,0.0,13.8
bet_00674,3567,multiple,Tennis,1.11,True,110.9,123.1,-12.2
bet_00675,4687,single,Football,1.1,True,43.15,47.46,-4.31
bet_00676,3182,single,Football,2.03,False,40.95,0.0,40.95
bet_00677,631,single,Ice Hockey,2.07,False,0.65,0.0,0.65
bet_00678,833,multiple,Football,6.99,False,4.1,0.0,4.1
bet_00679,458,single,Tennis,2.97,False,390.6,0.0,390.6
bet_00680,3987,single,Football,1.38,False,109.95,0.0,109.95
bet_00681,1286,multiple,Football,3.21,True,47.55,152.64,-105.09
bet_00682,554,multiple,Football,6.7,False,664.65,0.0,664.65
bet_00683,490,single,Football,8.98,False,90.65,0.0,90.65
bet_00684,2660,multiple,Tennis,11.88,False,16.75,0.0,16.75
bet_00685,2988,multiple,Football,5.24,False,36.95,0.0,36.95
bet_00686,4173,single,Ice Hockey,1.1,False,21.05,0.0,21.05
bet_00687,630,multiple,Volleyball,13.74,False,165.55,0.0,165.55
bet_00688,1085,multiple,Football,4.65,False,196.7,0.0,196.7
bet_00689,2106,multiple,Football,23.38,False,99.0,0.0,99.0
bet_00690,2980,single,Tennis,4.26,False,42.9,0.0,42.9
bet_00691,4260,single,Handball,2.39,False,59.5,0.0,59.5
bet_00692,1244,single,Tennis,6.58,False,23.0,0.0,23.0
bet_00693,1118,single,Volleyball,1.32,True,5.45,7.19,-1.74
bet_00694,705,multiple,Football,18.26,False,82.8,0.0,82.8
bet_00695,3865,single,Tennis,3.22,True,12.95,41.7,-28.75
bet_00696,1910,multiple,Football,17.67,False,64.15,0.0,64.15
bet_00697,1049,single,Football,1.82,True,239.9,436.62,-196.72
bet_00698,3617,single,Football,12.0,False,14.9,0.0,14.9
bet_00699,1942,multiple,Handball,6.67,False,135.95,0.0,135.95
bet_00700,4105,multiple,Football,10.29,False,176.1,0.0,176.1
bet_00701,2156,single,Football,1.69,True,1.9,3.21,-1.31
bet_00702,1082,single,Ice Hockey,1.1,True,654.45,719.9,-65.45
bet_00703,2415,single,Snooker,4.59,False,457.6,0.0,457.6
bet_00704,139,single,Football,4.3,False,9.4,0.0,9.4
bet_00705,3683,single,Football,1.1,True,155.15,170.67,-15.52
bet_00706,1535,single,Volleyball,1.1,True,31.25,34.38,-3.13
bet_00707,941,single,Basketball,4.29,False,3.75,0.0,3.75
bet_00708,4344,single,Football,6.43,False,39.95,0.0,39.95
bet_00709,4508,multiple,Volleyball,2.98,True,69.45,206.96,-137.51
bet_00710,865,single,Football,1.1,True,74.8,82.28,-7.48
bet_00711,1505,multiple,Baseball,3.85,False,13.75,0.0,13.75
bet_00712,3401,single,Football,1.1,True,85.3,93.83,-8.53
bet_00713,4987,single,Snooker,1.1,True,85.35,93.88,-8.53
bet_00714,2525,multiple,Basketball,1.11,True,93.95,104.28,-10.33
bet_00715,1972,single,Football,3.72,False,174.2,0.0,174.2
bet_00716,154,single,Table Tennis,1.1,False,6.0,0.0,6.0
bet_00717,29,multiple,Football,4.92,False,4.9,0.0,4.9
bet_00718,1346,multiple,Ice Hockey,7.59,True,246.8,1873.21,-1626.41
bet_00719,3262,single,Football,1.79,False,50.2,0.0,50.2
bet_00720,2748,multiple,Tennis,1.56,True,151.05,235.64,-84.59
bet_00721,901,single,Formula 1,1.23,True,69.2,85.12,-15.92
bet_00722,3709,single,Football,1.1,True,4.65,5.12,-0.47
bet_00723,1409,multiple,Football,1.11,True,66.8,74.15,-7.35
bet_00724,1443,single,Basketball,1.1,False,6.7,0.0,6.7
bet_00725,920,single,Volleyball,1.39,False,114.75,0.0,114.75
bet_00726,423,single,Tennis,1.56,True,43.65,68.09,-24.44
bet_00727,2044,single,Table Tennis,3.14,False,107.1,0.0,107.1
bet_00728,4662,single,Football,3.65,False,168.7,0.0,168.7
bet_00729,1947,multiple,Handball,3.0,False,396.6,0.0,396.6
bet_00730,576,single,Tennis,1.1,True,11.4,12.54,-1.14
bet_00731,3459,multiple,Football,18.07,False,98.55,0.0,98.55
bet_00732,1858,single,Volleyball,6.9,False,204.8,0.0,204.8
bet_00733,369,single,Tennis,1.16,True,228.8,265.41,-36.61
bet_00734,58,single,Tennis,11.81,False,224.25,0.0,224.25
bet_00735,1594,single,Tennis,1.14,True,129.6,147.74,-18.14
bet_00736,3861,multiple,Handball,12.02,True,83.95,1009.08,-925.13
bet_00737,407,single,Ice Hockey,3.81,True,72.8,277.37,-204.57
bet_00738,4037,single,Basketball,2.79,False,15.15,0.0,15.15
bet_00739,2698,single,Football,1.1,False,18.15,0.0,18.15
bet_00740,3972,multiple,Football,2.24,False,93.75,0.0,93.75
bet_00741,4531,multiple,Ice Hockey,3.99,True,240.15,958.2,-718.05
bet_00742,3379,single,Formula 1,2.78,False,3.4,0.0,3.4
bet_00743,4151,single,Football,12.0,False,29.3,0.0,29.3
bet_00744,62,multiple,Football,4.87,False,98.55,0.0,98.55
bet_00745,4267,single,Tennis,1.43,True,84.4,120.69,-36.29
bet_00746,174,single,Basketball,1.1,True,214.45,235.9,-21.45
bet_00747,3590,single,Football,6.87,False,99.35,0.0,99.35
bet_00748,946,multiple,Football,5.52,False,142.4,0.0,142.4
bet_00749,3211,multiple,Tennis,1.11,True,243.9,270.73,-26.83
bet_00750,184,multiple,Tennis,4.05,True,54.7,221.54,-166.84
bet_00751,4195,single,Football,5.89,True,106.0,624.34,-518.34
bet_00752,2680,single,Volleyball,6.71,False,21.25,0.0,21.25
bet_00753,2536,multiple,Snooker,1.11,True,193.85,215.17,-21.32
bet_00754,4098,multiple,Football,1.11,False,125.65,0.0,125.65
bet_00755,1235,multiple,Tennis,1.99,False,4.6,0.0,4.6
bet_00756,4997,single,Football,1.1,False,221.05,0.0,221.05
bet_00757,42,single,Football,1.87,True,672.5,1257.58,-585.08
bet_00758,2701,multiple,Rugby,1.66,False,277.35,0.0,277.35
bet_00759,1478,single,Football,4.52,False,62.05,0.0,62.05
bet_00760,4573,single,Snooker,1.91,False,94.45,0.0,94.45
bet_00761,468,single,Volleyball,4.06,False,345.8,0.0,345.8
bet_00762,4208,multiple,Tennis,20.28,False,56.3,0.0,56.3
bet_00763,4421,multiple,Tennis,5.55,True,152.15,844.43,-692.28
bet_00764,4009,single,Football,1.23,False,169.3,0.0,169.3
bet_00765,4127,multiple,Football,1.11,False,107.65,0.0,107.65
